,SENDER,RECEIVER,SENDER DEPT,RECEIVER DEPT
23893,93,171,4,10
23894,93,367,4,10
23895,93,135,4,13
23896,93,545,4,11
23897,569,11,14,14
23898,400,81,9,15
23899,371,329,16,8
23900,371,28,16,11
23901,371,161,16,14
23902,371,81,16,15
23903,371,351,16,0
23904,458,6,4,25
23905,6,0,25,1
23906,79,282,3,36
23907,282,79,36,3
23908,490,256,6,4
23909,269,334,17,17
23910,252,552,20,22
23911,126,285,22,22
23912,235,360,19,14
23913,101,155,16,35
23914,218,268,1,39
23915,12,957,14,14
23916,602,238,14,19
23917,306,86,9,36
23918,282,28,36,11
23919,80,230,29,23
23920,32,590,11,11
23921,337,883,13,13
23922,45,301,17,26
23923,820,79,5,3
23924,783,16,23,34
23925,783,142,23,36
23926,118,121,26,36
23927,812,990,32,21
23928,326,20,9,9
23929,142,10,36,9
23930,685,2,21,21
23931,142,211,36,22
23932,142,81,36,15
23933,133,42,4,34
23934,142,531,36,3
23935,142,128,36,5
23936,142,28,36,11
23937,142,133,36,4
23938,883,337,13,13
23939,142,44,36,14
23940,142,296,36,7
23941,142,1,36,1
23942,360,235,14,19
23943,515,122,4,0
23944,261,165,10,13
23945,173,74,38,1
23946,173,223,38,1
23947,520,164,21,17
23948,113,23,10,11
23949,33,282,11,36
23950,932,258,36,8
23951,39,27,11,11
23952,81,400,15,9
23953,990,4,21,21
23954,11,420,14,26
23955,2,685,21,21
23956,421,268,14,39
23957,356,301,8,26
23958,80,950,29,36
23959,400,68,9,15
23960,420,11,26,14
23961,142,783,36,23
23962,932,474,36,15
23963,327,306,9,9
23964,327,326,9,9
23965,334,46,17,17
23966,481,845,22,21
23967,353,142,16,36
23968,189,301,15,26
23969,845,481,21,22
23970,389,14,7,4
23971,652,163,8,24
23972,86,306,36,9
23973,163,5,24,25
23974,568,257,4,0
23975,527,333,10,10
23976,859,849,32,21
23977,257,568,0,4
23978,408,990,21,21
23979,301,189,26,15
23980,494,226,36,1
23981,963,160,19,36
23982,300,12,38,14
23983,238,700,19,14
23984,978,900,13,13
23985,978,860,13,13
23986,211,243,22,19
23987,531,142,3,36
23988,992,992,4,4
23989,992,129,4,4
23990,337,27,13,11
23991,82,282,36,36
23992,32,35,11,11
23993,486,417,4,10
23994,900,5,13,25
23995,113,981,10,10
23996,17,696,1,1
23997,412,211,21,22
23998,112,469,8,22
23999,601,333,36,10
24000,281,105,21,34
24001,211,87,22,34
24002,281,990,21,21
24003,105,281,34,21
24004,24,988,11,22
24005,408,193,21,21
24006,113,165,10,13
24007,30,160,11,36
24008,429,274,17,17
24009,549,360,15,14
24010,549,104,15,7
24011,812,4,32,21
24012,282,221,36,1
24013,6,316,25,1
24014,160,123,36,13
24015,101,581,16,3
24016,367,82,10,36
24017,82,601,36,36
24018,82,932,36,36
24019,221,282,1,36
24020,408,993,21,21
24021,226,513,1,35
24022,950,427,36,12
24023,404,16,16,34
24024,601,82,36,36
24025,5,55,25,22
24026,5,900,25,13
24027,404,896,16,38
24028,221,106,1,38
24029,896,404,38,16
24030,121,31,36,11
24031,121,963,36,19
24032,932,44,36,14
24033,932,856,36,14
24034,82,693,36,36
24035,82,372,36,36
24036,82,160,36,36
24037,82,373,36,36
24038,82,594,36,36
24039,82,752,36,36
24040,160,82,36,36
24041,131,121,28,36
24042,373,82,36,36
24043,75,655,10,4
24044,405,518,38,35
24045,581,101,3,16
24046,214,179,0,0
24047,699,699,14,14
24048,699,953,14,11
24049,699,845,14,21
24050,671,411,29,28
24051,55,949,22,22
24052,949,949,22,22
24053,193,408,21,21
24054,6,994,25,21
24055,338,987,13,22
24056,562,515,4,4
24057,470,986,12,22
24058,216,142,17,36
24059,494,312,36,1
24060,176,318,4,10
24061,312,494,1,36
24062,54,807,22,28
24063,552,515,22,4
24064,105,375,34,8
24065,138,990,21,21
24066,295,424,7,34
24067,295,142,7,36
24068,122,515,0,4
24069,268,218,39,1
24070,252,740,20,20
24071,225,494,1,36
24072,480,601,15,36
24073,601,480,36,15
24074,105,357,34,8
24075,932,233,36,19
24076,932,212,36,34
24077,932,163,36,24
24078,932,269,36,17
24079,932,23,36,11
24080,932,393,36,7
24081,932,404,36,16
24082,932,493,36,4
24083,932,586,36,21
24084,932,427,36,12
24085,932,41,36,5
24086,82,172,36,4
24087,82,292,36,4
24088,199,42,4,34
24089,366,121,36,36
24090,151,142,10,36
24091,155,236,35,19
24092,297,86,1,36
24093,107,726,36,31
24094,234,166,19,36
24095,268,419,39,4
24096,932,812,36,32
24097,932,3,36,21
24098,995,712,6,0
24099,404,950,16,36
24100,166,234,36,19
24101,311,301,1,26
24102,932,371,36,16
24103,495,107,23,36
24104,621,284,0,0
24105,810,180,26,0
24106,758,758,41,41
24107,301,180,26,0
24108,845,193,21,21
24109,82,376,36,7
24110,82,150,36,7
24111,612,492,37,40
24112,492,612,40,37
24113,82,255,36,6
24114,82,279,36,23
24115,82,641,36,23
24116,82,541,36,23
24117,730,82,23,36
24118,495,82,23,36
24119,279,82,23,36
24120,82,438,36,13
24121,207,343,4,0
24122,82,509,36,15
24123,82,345,36,0
24124,82,681,36,0
24125,82,191,36,0
24126,82,708,36,16
24127,82,99,36,16
24128,679,508,29,15
24129,343,207,0,4
24130,129,748,4,23
24131,641,82,23,36
24132,748,129,23,4
24133,184,105,15,34
24134,187,932,15,36
24135,160,880,36,21
24136,107,124,36,16
24137,18,219,1,1
24138,258,152,8,37
24139,336,883,13,13
24140,53,82,4,36
24141,105,184,34,15
24142,183,822,4,4
24143,13,949,26,22
24144,464,82,4,36
24145,99,82,16,36
24146,445,82,3,36
24147,509,82,15,36
24148,154,954,35,35
24149,525,238,14,19
24150,845,699,21,14
24151,845,953,21,11
24152,845,924,21,20
24153,426,956,4,14
24154,845,812,21,32
24155,277,621,0,0
24156,238,525,19,14
24157,213,44,14,14
24158,990,138,21,21
24159,513,218,35,1
24160,238,92,19,9
24161,238,602,19,14
24162,142,256,36,4
24163,172,365,4,14
24164,87,280,34,4
24165,87,661,34,14
24166,82,963,36,19
24167,263,981,10,10
24168,82,859,36,32
24169,80,105,29,34
24170,859,82,32,36
24171,546,245,35,10
24172,931,301,19,26
24173,303,82,20,36
24174,699,924,14,20
24175,163,932,24,36
24176,105,10,34,9
24177,332,529,14,14
24178,42,422,34,35
24179,856,246,14,14
24180,856,956,14,14
24181,820,63,5,21
24182,105,80,34,29
24183,131,419,28,4
24184,131,82,28,36
24185,4,82,21,36
24186,42,492,34,40
24187,494,252,36,20
24188,166,340,36,2
24189,268,421,39,14
24190,765,44,14,14
24191,543,113,4,10
24192,520,812,21,32
24193,113,220,10,1
24194,440,129,4,4
24195,171,160,10,36
24196,978,165,13,13
24197,113,543,10,4
24198,118,748,26,23
24199,280,87,4,34
24200,922,856,14,14
24201,261,82,10,36
24202,375,230,8,23
24203,133,142,4,36
24204,473,116,15,13
24205,473,170,15,13
24206,856,922,14,14
24207,422,473,35,15
24208,44,932,14,36
24209,460,256,34,4
24210,359,44,14,14
24211,168,6,4,25
24212,6,168,25,4
24213,621,277,0,0
24214,621,781,0,0
24215,304,58,20,21
24216,388,130,7,0
24217,411,405,28,38
24218,832,102,21,38
24219,193,990,21,21
24220,952,81,15,15
24221,170,183,13,4
24222,392,393,7,7
24223,81,952,15,15
24224,301,36,26,11
24225,581,445,3,3
24226,914,531,13,3
24227,498,488,14,14
24228,40,40,11,11
24229,531,914,3,13
24230,82,124,36,16
24231,506,409,14,26
24232,883,336,13,13
24233,900,165,13,13
24234,907,593,0,5
24235,531,183,3,4
24236,301,931,26,19
24237,391,391,7,7
24238,546,163,35,24
24239,160,96,36,20
24240,160,194,36,21
24241,593,907,5,0
24242,160,423,36,10
24243,812,991,32,32
24244,963,950,19,36
24245,359,951,14,14
24246,252,282,20,36
24247,282,252,36,20
24248,96,160,20,36
24249,913,972,14,15
24250,717,459,24,1
24251,481,281,22,21
24252,473,63,15,21
24253,411,318,28,10
24254,651,2,26,21
24255,42,459,34,1
24256,42,495,34,23
24257,42,163,34,24
24258,42,255,34,6
24259,42,490,34,6
24260,293,661,14,14
24261,661,293,14,14
24262,254,518,40,35
24263,30,121,11,36
24264,932,210,36,19
24265,282,256,36,4
24266,118,83,26,36
24267,932,303,36,20
24268,293,856,14,14
24269,426,160,4,36
24270,269,422,17,35
24271,236,155,19,35
24272,896,368,38,7
24273,167,296,4,7
24274,6,323,25,16
24275,27,121,11,36
24276,263,29,10,11
24277,323,6,16,25
24278,473,35,15,11
24279,155,104,35,7
24280,337,424,13,34
24281,42,671,34,29
24282,322,933,17,17
24283,283,280,36,4
24284,166,459,36,1
24285,431,431,37,37
24286,458,152,4,37
24287,14,283,4,36
24288,933,322,17,17
24289,768,323,16,16
24290,963,121,19,36
24291,932,63,36,21
24292,932,859,36,32
24293,280,283,4,36
24294,932,211,36,22
24295,152,458,37,4
24296,338,16,13,34
24297,106,280,38,4
24298,106,114,38,10
24299,106,607,38,34
24300,953,699,11,14
24301,953,845,11,21
24302,424,337,34,13
24303,392,283,7,36
24304,424,401,34,4
24305,83,118,36,26
24306,932,227,36,1
24307,949,698,22,22
24308,548,497,6,3
24309,548,816,6,13
24310,35,473,11,15
24311,546,252,35,20
24312,248,221,1,1
24313,42,473,34,15
24314,424,316,34,1
24315,17,932,1,36
24316,129,546,4,35
24317,231,214,0,0
24318,224,160,1,36
24319,546,129,35,4
24320,947,394,7,7
24321,486,232,4,4
24322,394,947,7,7
24323,506,913,14,14
24324,232,486,4,4
24325,141,913,14,14
24326,113,106,10,38
24327,655,980,4,12
24328,211,932,22,36
24329,4,323,21,16
24330,183,11,4,14
24331,523,618,4,16
24332,698,949,22,22
24333,63,126,21,22
24334,856,186,14,40
24335,258,347,8,0
24336,126,131,22,28
24337,323,4,16,21
24338,375,514,8,8
24339,593,201,5,4
24340,543,291,4,4
24341,232,294,4,4
24342,932,531,36,3
24343,477,375,8,8
24344,107,207,36,4
24345,207,107,4,36
24346,812,932,32,36
24347,81,162,15,37
24348,812,812,32,32
24349,473,493,15,4
24350,473,129,15,4
24351,473,393,15,7
24352,473,296,15,7
24353,473,441,15,14
24354,473,404,15,16
24355,142,483,36,3
24356,473,355,15,27
24357,473,459,15,1
24358,473,340,15,2
24359,300,11,38,14
24360,473,531,15,3
24361,473,329,15,8
24362,473,474,15,15
24363,434,677,34,26
24364,473,269,15,17
24365,473,46,15,17
24366,473,211,15,22
24367,473,147,15,23
24368,473,163,15,24
24369,473,490,15,6
24370,269,473,17,15
24371,86,706,36,4
24372,473,489,15,25
24373,473,767,15,18
24374,473,174,15,32
24375,473,963,15,19
24376,147,473,23,15
24377,963,473,19,15
24378,371,473,16,15
24379,155,593,35,5
24380,489,473,25,15
24381,326,87,9,34
24382,291,464,4,4
24383,291,290,4,4
24384,291,133,4,4
24385,291,14,4,4
24386,812,635,32,21
24387,963,932,19,36
24388,340,473,2,15
24389,529,913,14,14
24390,205,79,5,3
24391,174,473,32,15
24392,473,3,15,21
24393,141,420,14,26
24394,424,483,34,3
24395,107,64,36,25
24396,932,642,36,6
24397,932,296,36,7
24398,931,210,19,19
24399,11,183,14,4
24400,932,255,36,6
24401,448,87,17,34
24402,11,300,14,38
24403,12,996,14,14
24404,820,932,5,36
24405,371,424,16,34
24406,473,280,15,4
24407,121,208,36,22
24408,87,448,34,17
24409,423,981,10,10
24410,256,152,4,37
24411,996,12,14,14
24412,420,141,26,14
24413,221,225,1,1
24414,94,294,5,4
24415,131,963,28,19
24416,265,503,14,14
24417,435,942,6,6
24418,210,931,19,19
24419,224,224,1,1
24420,126,63,22,21
24421,126,54,22,22
24422,506,7,14,14
24423,963,131,19,28
24424,177,533,1,35
24425,833,7,14,14
24426,7,833,14,14
24427,373,311,36,1
24428,423,527,10,10
24429,423,361,10,10
24430,423,443,10,10
24431,423,847,10,10
24432,423,925,10,10
24433,423,442,10,10
24434,423,547,10,10
24435,423,47,10,10
24436,423,48,10,10
24437,423,171,10,10
24438,253,932,31,36
24439,3,473,21,15
24440,400,509,9,15
24441,163,42,24,34
24442,107,509,36,15
24443,64,99,25,16
24444,509,518,15,35
24445,473,362,15,14
24446,756,183,39,4
24447,932,21,36,9
24448,179,365,0,14
24449,129,282,4,36
24450,173,932,38,36
24451,280,473,4,15
24452,282,533,36,35
24453,649,452,14,14
24454,210,160,19,36
24455,141,601,14,36
24456,249,179,14,0
24457,642,42,6,34
24458,445,917,3,5
24459,601,141,36,14
24460,160,826,36,21
24461,409,346,26,0
24462,334,579,17,17
24463,23,337,11,13
24464,210,282,19,36
24465,155,157,35,0
24466,337,23,13,11
24467,487,213,14,14
24468,506,503,14,14
24469,271,470,28,12
24470,963,82,19,36
24471,358,913,14,14
24472,11,365,14,14
24473,86,855,36,15
24474,5,99,25,16
24475,346,409,0,26
24476,473,326,15,9
24477,86,191,36,0
24478,859,932,32,36
24479,621,518,0,35
24480,440,365,4,14
24481,952,28,15,11
24482,506,452,14,14
24483,282,129,36,4
24484,518,621,35,0
24485,118,326,26,9
24486,177,200,1,4
24487,131,932,28,36
24488,458,426,4,4
24489,94,86,5,36
24490,150,389,7,7
24491,991,812,32,32
24492,255,42,6,34
24493,282,190,36,15
24494,496,506,14,14
24495,932,114,36,10
24496,816,151,13,10
24497,151,816,10,13
24498,191,86,0,36
24499,533,129,35,4
24500,508,546,15,35
24501,231,457,0,4
24502,106,17,38,1
24503,452,506,14,14
24504,40,964,11,11
24505,118,300,26,38
24506,991,520,32,21
24507,300,118,38,26
24508,812,215,32,1
24509,190,282,15,36
24510,932,28,36,11
24511,520,991,21,32
24512,457,231,4,0
24513,503,506,14,14
24514,301,28,26,11
24515,471,256,31,4
24516,10,86,9,36
24517,932,81,36,15
24518,913,44,14,14
24519,935,100,16,16
24520,932,495,36,23
24521,484,292,4,4
24522,393,932,7,36
24523,206,575,4,0
24524,142,932,36,36
24525,257,543,0,4
24526,292,484,4,4
24527,183,562,4,4
24528,326,118,9,26
24529,294,457,4,4
24530,210,244,19,19
24531,562,183,4,4
24532,271,56,28,21
24533,271,80,28,29
24534,63,473,21,15
24535,426,391,4,7
24536,28,952,11,15
24537,355,473,27,15
24538,373,131,36,28
24539,488,496,14,14
24540,80,271,29,28
24541,147,932,23,36
24542,396,379,7,7
24543,156,122,0,0
24544,591,142,23,36
24545,282,932,36,36
24546,122,156,0,0
24547,572,294,4,4
24548,597,651,23,26
24549,907,179,0,0
24550,756,42,39,34
24551,42,756,34,39
24552,252,932,20,36
24553,408,473,21,15
24554,160,799,36,15
24555,872,182,1,7
24556,212,411,34,28
24557,231,179,0,0
24558,947,947,7,7
24559,577,377,27,7
24560,56,4,21,21
24561,252,87,20,34
24562,182,872,7,1
24563,24,953,11,11
24564,24,997,11,11
24565,933,956,17,14
24566,937,937,16,16
24567,180,932,0,36
24568,142,597,36,23
24569,155,377,35,7
24570,141,107,14,36
24571,546,509,35,15
24572,495,278,23,0
24573,494,932,36,36
24574,926,301,19,26
24575,107,179,36,0
24576,156,906,0,23
24577,316,6,1,25
24578,170,497,13,3
24579,107,468,36,1
24580,107,18,36,1
24581,412,105,21,34
24582,170,282,13,36
24583,86,33,36,11
24584,405,4,38,21
24585,146,226,15,1
24586,10,105,9,34
24587,282,170,36,13
24588,497,170,3,13
24589,510,12,14,14
24590,487,922,14,14
24591,430,420,14,26
24592,860,170,13,13
24593,411,400,28,9
24594,649,466,14,14
24595,105,412,34,21
24596,164,579,17,17
24597,671,690,29,15
24598,10,282,9,36
24599,877,28,15,11
24600,275,86,4,36
24601,497,548,3,6
24602,474,932,15,36
24603,859,991,32,32
24604,191,645,0,1
24605,107,96,36,20
24606,400,411,9,28
24607,107,591,36,23
24608,160,492,36,40
24609,281,164,21,17
24610,492,160,40,36
24611,20,932,9,36
24612,548,753,6,10
24613,499,700,14,14
24614,579,429,17,17
24615,931,243,19,19
24616,214,284,0,0
24617,922,487,14,14
24618,107,214,36,0
24619,28,877,11,15
24620,18,107,1,36
24621,284,130,0,0
24622,859,132,32,28
24623,969,509,15,15
24624,285,990,22,21
24625,169,33,13,11
24626,980,470,12,12
24627,917,483,5,3
24628,254,433,40,37
24629,607,365,34,14
24630,253,142,31,36
24631,513,365,35,14
24632,226,225,1,1
24633,459,340,1,2
24634,453,932,6,36
24635,930,208,19,22
24636,85,467,1,15
24637,816,987,13,22
24638,411,816,28,13
24639,845,56,21,21
24640,225,226,1,1
24641,896,2,38,21
24642,268,405,39,38
24643,70,212,37,34
24644,969,184,15,15
24645,3,405,21,38
24646,249,513,14,35
24647,249,172,14,4
24648,405,3,38,21
24649,2,405,21,38
24650,2,896,21,38
24651,193,845,21,21
24652,4,405,21,38
24653,211,990,22,21
24654,467,85,15,1
24655,980,427,12,12
24656,473,427,15,12
24657,473,367,15,10
24658,256,256,4,4
24659,473,115,15,13
24660,27,953,11,11
24661,27,997,11,11
24662,33,32,11,11
24663,335,933,17,17
24664,154,282,35,36
24665,329,989,8,8
24666,373,964,36,11
24667,437,169,13,13
24668,820,16,5,34
24669,307,218,1,1
24670,107,568,36,4
24671,466,510,14,14
24672,87,42,34,34
24673,28,473,11,15
24674,129,484,4,4
24675,484,129,4,4
24676,300,662,38,16
24677,268,300,39,38
24678,925,263,10,10
24679,820,950,5,36
24680,5,763,25,34
24681,20,260,9,9
24682,20,10,9,9
24683,20,42,9,34
24684,13,177,26,1
24685,493,473,4,15
24686,334,322,17,17
24687,473,201,15,4
24688,473,141,15,14
24689,159,926,19,19
24690,159,927,19,19
24691,763,5,34,25
24692,387,950,7,36
24693,141,922,14,14
24694,925,333,10,10
24695,685,990,21,21
24696,900,115,13,13
24697,138,880,21,21
24698,248,372,1,36
24699,269,282,17,36
24700,456,64,21,25
24701,212,70,34,37
24702,40,816,11,13
24703,492,932,40,36
24704,765,365,14,14
24705,261,29,10,11
24706,133,820,4,5
24707,265,161,14,14
24708,473,421,15,14
24709,473,483,15,3
24710,932,492,36,40
24711,28,301,11,26
24712,947,377,7,7
24713,160,339,36,13
24714,65,818,4,15
24715,65,998,4,14
24716,65,525,4,14
24717,65,352,4,0
24718,65,264,4,14
24719,65,320,4,7
24720,65,334,4,17
24721,65,639,4,19
24722,65,358,4,14
24723,65,135,4,13
24724,65,307,4,1
24725,65,177,4,1
24726,65,515,4,4
24727,65,176,4,4
24728,65,204,4,5
24729,65,0,4,1
24730,65,483,4,3
24731,65,990,4,21
24732,13,29,26,11
24733,13,167,26,4
24734,409,177,26,1
24735,335,45,17,17
24736,546,256,35,4
24737,909,280,4,4
24738,474,859,15,32
24739,215,812,1,32
24740,963,859,19,32
24741,173,859,38,32
24742,506,293,14,14
24743,440,970,4,5
24744,80,474,29,15
24745,294,572,4,4
24746,503,44,14,14
24747,81,932,15,36
24748,124,335,16,17
24749,509,969,15,15
24750,509,546,15,35
24751,211,128,22,5
24752,63,405,21,38
24753,63,896,21,38
24754,427,932,12,36
24755,24,411,11,28
24756,411,338,28,13
24757,32,28,11,11
24758,147,859,23,32
24759,466,53,14,4
24760,859,147,32,23
24761,420,12,26,14
24762,169,16,13,34
24763,812,950,32,36
24764,420,53,26,4
24765,531,367,3,10
24766,494,529,36,14
24767,322,929,17,17
24768,170,900,13,13
24769,170,860,13,13
24770,929,322,17,17
24771,210,3,19,21
24772,122,468,0,1
24773,690,316,15,1
24774,453,745,6,6
24775,427,107,12,36
24776,892,423,38,10
24777,579,164,17,17
24778,579,272,17,17
24779,859,971,32,32
24780,177,409,1,26
24781,404,932,16,36
24782,142,46,36,17
24783,138,921,21,21
24784,143,405,8,38
24785,921,138,21,21
24786,440,733,4,9
24787,108,409,8,26
24788,46,128,17,5
24789,46,3,17,21
24790,46,137,17,21
24791,932,419,36,4
24792,816,336,13,13
24793,909,87,4,34
24794,96,107,20,36
24795,411,115,28,13
24796,423,301,10,26
24797,765,499,14,14
24798,25,24,11,11
24799,87,909,34,4
24800,913,699,14,14
24801,295,947,7,7
24802,301,423,26,10
24803,64,640,25,16
24804,503,61,14,7
24805,546,462,35,30
24806,465,316,23,1
24807,189,966,15,29
24808,822,900,4,13
24809,822,953,4,11
24810,225,215,1,1
24811,607,296,34,7
24812,607,105,34,34
24813,292,822,4,4
24814,955,955,5,5
24815,488,499,14,14
24816,305,420,21,26
24817,160,490,36,6
24818,563,936,4,4
24819,909,546,4,35
24820,160,601,36,36
24821,710,189,15,15
24822,494,544,36,4
24823,417,170,10,13
24824,61,503,7,14
24825,420,305,26,21
24826,16,121,34,36
24827,153,211,27,22
24828,3,210,21,19
24829,3,128,21,5
24830,3,371,21,16
24831,3,211,21,22
24832,3,46,21,17
24833,339,179,13,0
24834,325,260,9,9
24835,932,31,36,11
24836,612,162,37,37
24837,316,465,1,23
24838,140,735,17,17
24839,971,971,32,32
24840,28,932,11,36
24841,880,252,21,20
24842,127,613,6,6
24843,932,68,36,15
24844,81,518,15,35
24845,271,400,28,9
24846,921,412,21,21
24847,619,5,6,25
24848,278,789,0,4
24849,826,63,21,21
24850,458,714,4,4
24851,419,300,4,38
24852,82,563,36,4
24853,563,93,4,4
24854,563,82,4,36
24855,409,338,26,13
24856,93,563,4,4
24857,409,506,26,14
24858,956,506,14,14
24859,956,362,14,14
24860,820,301,5,26
24861,18,120,1,1
24862,453,170,6,13
24863,405,143,38,8
24864,405,78,38,3
24865,311,756,1,39
24866,499,246,14,14
24867,160,15,36,17
24868,300,268,38,39
24869,334,933,17,17
24870,200,917,4,5
24871,156,321,0,7
24872,15,160,17,36
24873,86,229,36,10
24874,86,31,36,11
24875,980,119,12,10
24876,16,338,34,13
24877,448,16,17,34
24878,215,214,1,0
24879,16,448,34,17
24880,4,360,21,14
24881,4,430,21,14
24882,214,215,0,1
24883,473,411,15,28
24884,268,934,39,35
24885,184,82,15,36
24886,252,236,20,19
24887,186,932,40,36
24888,499,86,14,36
24889,83,465,36,23
24890,87,607,34,34
24891,120,18,1,1
24892,607,87,34,34
24893,607,544,34,4
24894,613,747,6,15
24895,613,163,6,24
24896,613,537,6,6
24897,458,789,4,4
24898,487,452,14,14
24899,999,145,15,35
24900,937,64,16,25
24901,465,83,23,36
24902,420,430,26,14
24903,224,309,1,1
24904,84,492,37,40
24905,176,423,4,10
24906,726,283,31,36
24907,93,789,4,4
24908,129,932,4,36
24909,77,932,3,36
24910,423,176,10,4
24911,134,777,2,9
24912,756,166,39,36
24913,283,726,36,31
24914,340,932,2,36
24915,171,64,10,25
24916,166,756,36,39
24917,186,450,40,4
24918,812,193,32,21
24919,145,999,35,15
24920,424,448,34,17
24921,64,937,25,16
24922,812,272,32,17
24923,480,362,15,14
24924,450,186,4,40
24925,224,64,1,25
24926,154,963,35,19
24927,963,154,19,35
24928,498,503,14,14
24929,183,170,4,13
24930,607,460,34,34
24931,412,473,21,15
24932,64,224,25,1
24933,412,81,21,15
24934,437,337,13,13
24935,437,25,13,11
24936,437,443,13,10
24937,437,30,13,11
24938,437,816,13,13
24939,437,261,13,10
24940,437,547,13,10
24941,437,47,13,10
24942,437,336,13,13
24943,443,437,10,13
24944,448,421,17,14
24945,300,42,38,34
24946,105,170,34,13
24947,194,252,21,20
24948,460,607,34,34
24949,193,812,21,32
24950,193,252,21,20
24951,937,404,16,16
24952,272,812,17,32
24953,170,513,13,35
24954,260,260,9,9
24955,473,412,15,21
24956,42,300,34,38
24957,47,437,10,13
24958,552,256,22,4
24959,812,826,32,21
24960,269,932,17,36
24961,455,29,22,11
24962,170,987,13,22
24963,404,421,16,14
24964,419,607,4,34
24965,411,170,28,13
24966,518,771,35,38
24967,333,983,10,10
24968,145,326,35,9
24969,979,745,23,6
24970,393,421,7,14
24971,437,847,13,10
24972,246,141,14,14
24973,181,950,7,36
24974,298,301,15,26
24975,445,5,3,25
24976,546,106,35,38
24977,859,64,32,25
24978,106,546,38,35
24979,473,80,15,29
24980,504,967,14,14
24981,932,129,36,4
24982,430,421,14,14
24983,419,131,4,28
24984,419,932,4,36
